,vehicle_measure,count,mean,std,min,25%,50%,75%,max,area_name,area_level,rcat,gdp,gdp_unit,gdp_growth,gdp_ratio,year_label,year,CPIH,CPI,Unemployment (%),average_weekly_earnings,av_weekly_earnings_change,unemployment_pct_change
2690,log_fdcar_ratio,21989.0,-0.2061816664208567,0.07934895147683227,-3.8735131506662714,-0.2404227985056927,-0.19443688964994946,-0.15775659920561075,-0.01754430965090939,nat,nuts1,all,1588019.0,million £,3.3,15881.19,2003,2003,,1.4,5.0,351.0,11.0,-0.20000000000000018
2691,log_fdhgv_ratio,21964.0,-3.4129203370343637,0.7954342269645424,-7.77779262633883,-3.9237449816801693,-3.4078825516661317,-2.878191990890091,-0.6782532882212109,nat,nuts1,all,1588019.0,million £,3.3,15881.19,2003,2003,,1.4,5.0,351.0,11.0,-0.20000000000000018
2692,log_fdhgva3_ratio,19951.0,-6.276942497987182,1.1434513696529756,-10.163811274974623,-7.036483487224205,-6.276330157050189,-5.459292354362285,-1.750697982430281,nat,nuts1,all,1588019.0,million £,3.3,15881.19,2003,2003,,1.4,5.0,351.0,11.0,-0.20000000000000018
2693,log_fdhgva5_ratio,19295.0,-5.917193030107866,1.4948866091941404,-10.4195394952737,-6.982500841962005,-5.903946048546947,-4.83882232709496,-1.771215826707156,nat,nuts1,all,1588019.0,million £,3.3,15881.19,2003,2003,,1.4,5.0,351.0,11.0,-0.20000000000000018
2694,log_fdhgva6_ratio,18673.0,-5.977824165685571,1.5446762649768102,-11.055229781258411,-7.047517221357295,-5.9280138694282485,-4.848658223186652,-1.4440203655530732,nat,nuts1,all,1588019.0,million £,3.3,15881.19,2003,2003,,1.4,5.0,351.0,11.0,-0.20000000000000018
2695,log_fdhgvr2_ratio,21940.0,-3.969510024806845,0.5813754326991162,-7.77779262633883,-4.298770126466216,-3.9024579539684856,-3.56473410490678,-1.833817812556116,nat,nuts1,all,1588019.0,million £,3.3,15881.19,2003,2003,,1.4,5.0,351.0,11.0,-0.20000000000000018
2696,log_fdhgvr3_ratio,21214.0,-5.881815254735268,0.8517249059855155,-10.547969561114792,-6.419904430408598,-5.819678129937947,-5.2918680428681295,-1.842531794601478,nat,nuts1,all,1588019.0,million £,3.3,15881.19,2003,2003,,1.4,5.0,351.0,11.0,-0.20000000000000018
2697,log_fdhgvr4_ratio,19829.0,-6.149313828051272,1.1022303703228085,-10.547969561114792,-6.847166840721598,-6.016610828754564,-5.369914252053054,-2.425252602009905,nat,nuts1,all,1588019.0,million £,3.3,15881.19,2003,2003,,1.4,5.0,351.0,11.0,-0.20000000000000018
2698,log_fdlgv_ratio,21990.0,-2.2218648216081123,0.27710063205730306,-6.762525473877817,-2.368294200840937,-2.2030180286283185,-2.053592161696073,-0.4054651081081645,nat,nuts1,all,1588019.0,million £,3.3,15881.19,2003,2003,,1.4,5.0,351.0,11.0,-0.20000000000000018
2699,log_fdpc_ratio,19784.0,-5.769466901891807,1.5995489639494258,-11.743243220032435,-6.7404498258301615,-5.675588719125267,-4.700165916508795,0.7076180603609613,nat,nuts1,all,1588019.0,million £,3.3,15881.19,2003,2003,,1.4,5.0,351.0,11.0,-0.20000000000000018
2700,fd2wmv,6012.0,109.76413838988691,123.75400462071276,0.0,41.75,81.0,139.0,4178.0,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2701,fdall_mv,6012.0,11934.458250166334,10040.976158406862,98.0,5197.25,9485.5,15912.75,99827.0,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2702,fdbus,6012.0,82.71440452428476,77.49026227463125,0.0,31.0,62.0,110.0,1102.0,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2703,fdcar,6012.0,9579.682967398536,8148.70480352563,52.0,4078.75,7600.5,12781.25,77708.0,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2704,fdhgv,6012.0,608.4680638722555,659.8941059400706,0.0,200.0,411.0,772.75,10956.0,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2705,fdhgva3,6012.0,34.92165668662675,47.3062212892411,0.0,7.0,20.0,44.0,926.0,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2706,fdhgva5,6012.0,81.41566866267466,141.03743893792156,0.0,9.0,33.0,91.0,2252.0,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2707,fdhgva6,6012.0,91.87890884896872,159.7322486443149,0.0,12.0,39.0,107.0,4550.0,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2708,fdhgvr2,6012.0,283.9605788423154,265.53809531355284,0.0,113.0,212.0,365.0,3378.0,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2709,fdhgvr3,6012.0,51.18829008649368,51.434159620314254,0.0,19.0,37.0,67.0,1118.0,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2710,fdhgvr4,6012.0,65.10296074517632,88.88224108964485,0.0,13.0,38.0,83.0,1380.0,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2711,fdlgv,6012.0,1553.828675981371,1317.1535531357224,6.0,699.0,1233.0,2006.0,14318.0,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2712,fdpc,6012.0,20.345475715236194,39.544174219215286,0.0,3.0,10.0,24.0,1399.0,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2713,fd2wmv_ratio,6012.0,0.010449692452873052,0.010337148115378435,0.0,0.005926433732181118,0.008528231667657522,0.012190054024103062,0.21386138613861386,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2714,fdbus_ratio,6012.0,0.008212642813130841,0.00612495039310921,0.0,0.004252512855480436,0.006692558194520621,0.010423597845385064,0.06806282722513089,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2715,fdcar_ratio,6012.0,0.7931405137677289,0.050014854399736776,0.42110532639167,0.7661452176160909,0.7989486120130992,0.8270406343194076,0.9351732504359692,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2716,fdhgv_ratio,6012.0,0.052378538306685256,0.03202034399378584,0.0,0.03062994308678842,0.04486086139072008,0.06614989475418923,0.4063876651982379,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2717,fdhgva3_ratio,6012.0,0.003038773409330241,0.0033562294775633947,0.0,0.0010658714979767943,0.002134883112055742,0.003939223410241981,0.091796875,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2718,fdhgva5_ratio,6012.0,0.0062161127370394175,0.008242714661961682,0.0,0.001364606736870431,0.0035806878178459593,0.00803816856033327,0.1460752903484181,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2719,fdhgva6_ratio,6012.0,0.007627405019333963,0.010214089217392636,0.0,0.0015777178097706411,0.004375121589843295,0.009558293188220223,0.12640163098878696,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2720,fdhgvr2_ratio,6012.0,0.024951007301614897,0.01087595680133398,0.0,0.017442695348783187,0.023402006408262104,0.030626362012718542,0.16326530612244894,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2721,fdhgvr3_ratio,6012.0,0.004995024163751369,0.0046619953908892935,0.0,0.002571446145492134,0.0039846156088350244,0.00609583231534451,0.13851351351351351,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2722,fdhgvr4_ratio,6012.0,0.0055502156756152615,0.006677029860731609,0.0,0.0019248764089069056,0.003844127964138622,0.006880363290680277,0.11456245824983301,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2723,fdlgv_ratio,6012.0,0.13581861265958134,0.030531591946632262,0.018461538461538463,0.11621212005369115,0.1335267170730181,0.1517711506430915,0.3855421686746988,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2724,fdpc_ratio,6012.0,0.0022552218409312087,0.005343398273096552,0.0,0.00041272755297838763,0.0011439406357464186,0.0026051358392259025,0.20285423037716616,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2725,log_fd2wmv,5963.0,4.281326951742469,0.9991650159939842,0.0,3.7376696182833684,4.4067192472642525,4.9344739331306915,8.33758794211651,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2726,log_fdall_mv,6012.0,9.027600442461004,0.9471688591704728,4.584967478670572,8.55588488728441,9.157519594403318,9.674875870383982,11.51119396679208,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2727,log_fdbus,5990.0,4.010429749417097,0.9958130199932702,0.0,3.441924379063792,4.135134555718312,4.700480365792417,7.0048819897128585,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2728,log_fdcar,6012.0,8.793749510255008,0.9718545813428424,3.951243718581428,8.313545706967396,8.935969259488004,9.45573453165134,11.260713491158672,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2729,log_fdhgv,6011.0,5.913992626453027,1.0926528850545911,0.6931471805599453,5.298317366548036,6.018593214496232,6.650923789689063,9.301642530382967,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2730,log_fdhgva3,5801.0,2.9198000097993653,1.2542977647514877,0.0,2.0794415416798357,3.0445224377234235,3.828641396489095,6.8308742346461795,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2731,log_fdhgva5,5773.0,3.4256593113620792,1.5581195767426816,0.0,2.3978952727983707,3.58351893845611,4.553876891600541,7.719573989259581,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2732,log_fdhgva6,5681.0,3.6401041697883176,1.513514648053911,0.0,2.7080502011022096,3.7612001156935615,4.727387818712341,8.422882511944996,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2733,log_fdhgvr2,6010.0,5.246376164545649,0.9940549586736256,0.0,4.727387818712341,5.356586274672011,5.8998973535824915,8.125039097367745,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
2734,log_fdhgvr3,5947.0,3.514863958777561,1.0234709431632298,0.0,2.9444389791664403,3.6375861597263857,4.219507705176107,7.0192966537150445,nat,nuts1,PR,1757521.0,million £,2.4,17576.21,2007,2007,2.4,2.3,5.3,420.0,19.0,-0.10000000000000053
