year_label,mean_fd2wmv,gdp_growth,CPIH,CPI,Unemployment (%),average_weekly_earnings,mean_fdall_mv,mean_fdbus,mean_fdcar,mean_fdhgv,mean_fdlgv,mean_fdpc
2009,170.39264140582097,-4.2,2.0,2.2,7.6,435.0,24870.05271828665,118.37232289950576,19197.9006040637,2135.7880285557385,3247.599121361889,7.617243272926962
2009,215.16013071895424,-4.2,2.0,2.2,7.6,435.0,34436.57189542484,179.58823529411762,27454.751633986933,2119.934640522876,4467.137254901961,43.17320261437909
2009,296.4614315496873,-4.2,2.0,2.2,7.6,435.0,19609.970349779946,353.7990502663887,15975.463053046096,598.172226082928,2386.074588834839,238.62589761408387
2010,12.019565217391305,1.7,2.5,3.3,7.9,444.0,1444.7608695652175,10.986956521739133,1207.6869565217391,34.904347826086955,179.16304347826087,17.882608695652173
2010,95.67157894736843,1.7,2.5,3.3,7.9,444.0,9974.86947368421,167.97894736842105,8427.246315789474,193.52842105263161,1090.4442105263158,104.15789473684212
2010,94.72198488333879,1.7,2.5,3.3,7.9,444.0,11459.68370029576,83.97847518895826,9280.981761419649,528.9155438711798,1471.0859349326322,26.443969766677622
2010,9.544,1.7,2.5,3.3,7.9,444.0,1297.616,13.0,1084.616,37.642666666666656,152.81333333333333,19.797333333333327
2010,35.874446085672076,1.7,2.5,3.3,7.9,444.0,3938.9320531757753,31.957163958641072,3244.472673559823,120.0576070901034,506.57016248153616,21.189069423929094
2010,295.4864864864865,1.7,2.5,3.3,7.9,444.0,54655.37837837838,519.1891891891893,45528.972972972966,2151.324324324324,6160.405405405405,0.0
2010,212.3333333333333,1.7,2.5,3.3,7.9,444.0,33987.091503267984,193.1928104575164,27127.88888888889,2042.81045751634,4410.866013071895,40.02287581699346
2010,157.53816155988858,1.7,2.5,3.3,7.9,444.0,24840.041225626737,118.10027855153204,19121.21671309192,2171.189415041783,3271.9966573816155,7.5866295264623975
2010,280.87778293135443,1.7,2.5,3.3,7.9,444.0,19470.609809833026,368.16755565862707,15866.805890538033,593.6441326530612,2361.114448051948,248.32316790352505
2010,309.68536121673014,1.7,2.5,3.3,7.9,444.0,71071.05513307985,327.68726235741445,53922.42015209125,7708.251901140685,8803.010456273765,0.0
2010,11.605679956308027,1.7,2.5,3.3,7.9,444.0,1412.5155652648825,22.03331512834517,1206.2555980338616,24.12779901693064,148.49317312943745,26.405243036592026
2010,171.04136351387766,1.7,2.5,3.3,7.9,444.0,17218.43802209647,202.89234707625977,13748.46501392257,958.5600467079852,2137.4792508757746,111.6409323632444
2010,45.753649635036496,1.7,2.5,3.3,7.9,444.0,5124.839416058394,81.55109489051095,4377.529197080292,84.14416058394161,535.8613138686131,54.08211678832117
2011,49.61387900355872,1.5,3.8,4.5,8.1,455.0,5159.046263345196,81.09074733096085,4404.316725978648,85.8167259786477,538.2081850533808,66.35765124555161
2011,95.17418032786884,1.5,3.8,4.5,8.1,455.0,9955.32581967213,171.4323770491803,8392.27049180328,190.23360655737702,1106.2151639344265,124.5389344262295
2011,12.81227621483376,1.5,3.8,4.5,8.1,455.0,1384.2107416879794,20.767263427109974,1181.1739130434785,22.737084398976982,146.72020460358058,31.683375959079285
2011,10.521518987341773,1.5,3.8,4.5,8.1,455.0,1254.4987341772153,11.739240506329114,1051.192405063291,34.02025316455696,147.02531645569618,24.30886075949368
2011,36.561224489795926,1.5,3.8,4.5,8.1,455.0,3922.7084548104963,30.15889212827989,3237.069970845481,117.24927113702623,501.6690962099125,23.437317784256557
2011,288.02702702702703,1.5,3.8,4.5,8.1,455.0,54991.972972972966,438.3783783783784,45877.67567567567,2039.2432432432433,6348.648648648647,0.0
2011,210.40924092409242,1.5,3.8,4.5,8.1,455.0,34200.45874587459,189.30033003300326,27151.3300330033,2118.742574257425,4530.676567656766,44.22112211221122
2011,161.1700223713647,1.5,3.8,4.5,8.1,455.0,25215.234899328858,116.94407158836692,19413.483780760627,2142.8098434004473,3380.8271812080543,7.592841163310963
2011,270.51098198721667,1.5,3.8,4.5,8.1,455.0,19339.268448576408,363.96223126089484,15709.632771644392,595.0985473561883,2400.0639163277165,254.30784427658332
2011,298.1063218390805,1.5,3.8,4.5,8.1,455.0,72523.55555555556,318.52490421455934,55172.217432950194,7468.451149425286,9266.255747126435,0.0
